Event ID,Event Name,Event URL,Event Date,Venue,Segment,Genre,SubGenre,Type,SubType,Family,Standard Price Currency,Standard Price Min,Standard Price Max,Cost,Ticket Limit,Ticket Limit Info,Product Name,Product ID,Product URL,Product Type,City,State,Country,Event Type,Payment Info,Postal Code,Timezone,Address,Longitude,Latitude,Box Office Info,Open hours,will Call Details,Parking Info
G5v0Z9Yc3BZyy,Phoenix Suns vs. Memphis Grizzlies,https://www.ticketmaster.com/phoenix-suns-vs-memphis-grizzlies-phoenix-arizona-12-02-2023/event/19005F0B52E80E79,2023-12-02,Footprint Center,Sports,Basketball,NBA,Group,Team,False,USD,48.0,3870.0,USD 48.0 - USD 3870.0,4,"Footprint Center is now a cashless environment. Please plan on using Visa, Mastercard, American Express or Discover during your visit. Don't have a credit/debit card? Convert cash into a preloaded Mastercard by visiting one of our reverse ATMs located near the Ticket Office or Section 218! When you purchase a ticket to a Footprint Center event, you can ride the Valley Metro Light Rail at no cost for four (4) hours prior to the event through the end of the transit day. With an increased focus on secure, contactless entry, mobile tickets will be required. All tickets will be delivered electronically with no exceptions, therefore will call is no longer available. All tickets are available via the Ticketmaster app or the Suns-Mercury-Footprint Center app. Standard ticket limit is six (6). Presales and first day of general on sale ticket limit is four (4). To purchase more tickets, please call 602.379.SUNS to find out about group tickets.",PARKWHIZ FOOTPRINT CENTER,G5v0Z9YyHVsF6,https://www.ticketmaster.com/parkwhiz-footprint-center-phoenix-arizona-12-02-2023/event/19005F0E7CD31207,Upsell,Footprint Center,Arizona,United States Of America,event,NBA REGULAR SEASON,85004,America/Phoenix,201 East Jefferson Street,-112.071313,33.445899,Northwest side of Footprint Center in the Pavilion.(602)379-7800 Suns Game Nights call (602)379-7867,"The Footprint Center ticket office will be open at 3pm on weekday events and three (3) hours prior to event time for weekends. For any further questions or ticket inquiries, please reach out to feedback@suns.com or call the Footprint Center ticket office at (602) 379-7800.","The WILL CALL windows open two hours prior to events and are located on the Northwest side of the building in the Pavilion. WILL CALL PICK-UP: The Footprint Center requires that customers picking up WILL CALL tickets furnish the following: 1) PICTURE IDENTIFICATION THAT MATCHES THE PICK-UP NAME 2) CONFIRMATION NUMBER THAT MATCHES THE CUSTOMER ACCOUNT ALTERNATE WILL CALL PICK-UP: If another person, other than the person ordering and paying for the tickets, is picking up a WILL CALL order, the ALTERNATE PICK-UP name MUST be on the account. To get the alternate pick-up name noted on the account, the original purchaser MUST contact Ticketmaster at (1-800-745-3000), ask for customer service to verify account information and request alternate pick-up.",Adjacent parking structure at 1st and Madison. Many other parking lots and structures within a 10 minute walk of Footprint Center. Prices vary by event. Parking and Direction hotline (602)514-8472
G5vYZ9svB7-aF,Golden State Warriors vs. Phoenix Suns,https://www.ticketmaster.com/golden-state-warriors-vs-phoenix-suns-san-francisco-california-02-10-2024/event/1C005F107A121248,2024-02-10,Chase Center,Sports,Basketball,NBA,Group,Team,False,USD,250.0,3300.0,USD 250.0 - USD 3300.0,4,,PARKWHIZ CHASE CENTER,G5vYZ9sk7R-Wl,https://www.ticketmaster.com/parkwhiz-chase-center-san-francisco-california-02-10-2024/event/1C005F1184BE1F6B,Upsell,Chase Center,California,United States Of America,event,NBA REGULAR SEASON,94158,America/Los_Angeles,300 16th Street,-122.387464,37.76797,For Golden State Warriors: Ticket Sales: 1-888-GSW-HOOP (option 1) Group Sales: 1-888-GSW-HOOP (option 2) Account Service: 1-888-GSW-HOOP (option 3) Grandview Suites 1-888-GSW-HOOP (option 4) Administration: (510) 986-2200,Monday-Friday: 10AM - 4PM // Weekends: Only on event days pending door times.,"Will Call tickets may be picked-up at the Chase Center box office with a valid government issued photo I.D. that matches the name on the order, the credit card used to make the purchase, and the confirmation number given at the time of purchase are provided. VIP PACKAGES are subject to the package providers rules for pick up. For the box office to release tickets not in your name you need to submit a written letter of authorization along with a copy of the driver’s license of the party whose name is on the account.",
G5eFZ9sQP9jM0,Orlando Magic vs Phoenix Suns,https://www.ticketmaster.com/orlando-magic-vs-phoenix-suns-orlando-florida-01-28-2024/event/22005F16A55DCDE4,2024-01-28,Amway Center,Sports,Basketball,NBA,Group,Team,False,USD,63.0,3061.5,USD 63.0 - USD 3061.5,4,,Parking: Magic v Suns,G5eFZ9sQ4JGLj,https://www.ticketmaster.com/parking-magic-v-suns-orlando-florida-01-28-2024/event/22005F169598C7DC,Parking,Amway Center,Florida,United States Of America,event,NBA REGULAR SEASON,32801,America/New_York,400 W Church St.,-81.383957,28.539293,"Venue information : 407.440.7900 Groups Sales: Amway Center events: 407.440.7900 Orlando Magic games: 407.896.2442, select ""2"".",Hours of Operation: Monday - Friday / 9 a.m. - 3 p.m. Summer and holiday hours may apply.,"To pick up tickets, a valid government-issued photo identification is required. Hours: Monday - Friday / 9 a.m. - 3 p.m. and three (3) hours prior to any event. Location: On Church Street (north side of venue).",
G5v0Z9Yc3HOBF,Phoenix Suns vs. Brooklyn Nets,https://www.ticketmaster.com/phoenix-suns-vs-brooklyn-nets-phoenix-arizona-12-13-2023/event/19005F0B52F20E88,2023-12-13,Footprint Center,Sports,Basketball,NBA,Group,Team,False,USD,88.0,3870.0,USD 88.0 - USD 3870.0,4,"Footprint Center is now a cashless environment. Please plan on using Visa, Mastercard, American Express or Discover during your visit. Don't have a credit/debit card? Convert cash into a preloaded Mastercard by visiting one of our reverse ATMs located near the Ticket Office or Section 218! When you purchase a ticket to a Footprint Center event, you can ride the Valley Metro Light Rail at no cost for four (4) hours prior to the event through the end of the transit day. With an increased focus on secure, contactless entry, mobile tickets will be required. All tickets will be delivered electronically with no exceptions, therefore will call is no longer available. All tickets are available via the Ticketmaster app or the Suns-Mercury-Footprint Center app. Standard ticket limit is six (6). Presales and first day of general on sale ticket limit is four (4). To purchase more tickets, please call 602.379.SUNS to find out about group tickets.",PARKWHIZ FOOTPRINT CENTER,G5v0Z9YyHysFl,https://www.ticketmaster.com/parkwhiz-footprint-center-phoenix-arizona-12-13-2023/event/19005F0E7CE7122B,Upsell,Footprint Center,Arizona,United States Of America,event,NBA REGULAR SEASON,85004,America/Phoenix,201 East Jefferson Street,-112.071313,33.445899,Northwest side of Footprint Center in the Pavilion.(602)379-7800 Suns Game Nights call (602)379-7867,"The Footprint Center ticket office will be open at 3pm on weekday events and three (3) hours prior to event time for weekends. For any further questions or ticket inquiries, please reach out to feedback@suns.com or call the Footprint Center ticket office at (602) 379-7800.","The WILL CALL windows open two hours prior to events and are located on the Northwest side of the building in the Pavilion. WILL CALL PICK-UP: The Footprint Center requires that customers picking up WILL CALL tickets furnish the following: 1) PICTURE IDENTIFICATION THAT MATCHES THE PICK-UP NAME 2) CONFIRMATION NUMBER THAT MATCHES THE CUSTOMER ACCOUNT ALTERNATE WILL CALL PICK-UP: If another person, other than the person ordering and paying for the tickets, is picking up a WILL CALL order, the ALTERNATE PICK-UP name MUST be on the account. To get the alternate pick-up name noted on the account, the original purchaser MUST contact Ticketmaster at (1-800-745-3000), ask for customer service to verify account information and request alternate pick-up.",Adjacent parking structure at 1st and Madison. Many other parking lots and structures within a 10 minute walk of Footprint Center. Prices vary by event. Parking and Direction hotline (602)514-8472
vvG1VZ9sda8rKs,Miami Heat vs. Phoenix Suns,https://www.ticketmaster.com/miami-heat-vs-phoenix-suns-miami-florida-01-29-2024/event/0D005F10C941E4F1,2024-01-29,Kaseya Center,Sports,Basketball,NBA,Group,Team,False,USD,30.0,550.0,USD 30.0 - USD 550.0,4,,Bayside Marketplace Garage Parking: Miami HEAT vs. Phoenix Suns,vvG1VZ9spcl5P6,https://www.ticketmaster.com/bayside-marketplace-garage-parking-miami-heat-miami-florida-01-29-2024/event/0D005F15ADACB947,Parking,Kaseya Center,Florida,United States Of America,event,NBA REGULAR SEASON,33132,America/New_York,601 Biscayne Blvd,-80.187805,25.781232,Miami HEAT & Arena Event Sales Information: • Miami HEAT Season Tickets & Partial Plans (786) 777 HOOP • Miami HEAT Group Tickets (786) 777 DUNK • Miami HEAT Premium Seats (Courtside/Flagship/Suites/Loges) (786) 777 4320 • Arena Event Suite Sales (786) 777 1000 • Group Ticket & Fundraising Opportunities for Arena Family Shows (786) 777 4FUN (4386),Kaseya Center will only be open on event days. Arena Box Office Information (786) 777-1250,Will Call is located at the Ticketmaster Box Office on the North Side of the Arena located between Gates 3 & 4. Valid ID required to pick up Will Call Tickets,Suggested Parking Information: http://d2yex7fc50u2fe.cloudfront.net/pdfs/ Event_parking_options.pdf
G5dZZ9Y2CCSkv,Brooklyn Nets v. Phoenix Suns,https://www.ticketmaster.com/brooklyn-nets-v-phoenix-suns-brooklyn-new-york-01-31-2024/event/30005F03CE3B3181,2024-01-31,Barclays Center,Sports,Basketball,NBA,Group,Team,False,USD,55.0,6750.0,USD 55.0 - USD 6750.0,4,,,,,,Barclays Center,New York,United States Of America,event,NBA REGULAR SEASON,11217,America/New_York,620 Atlantic Ave,-73.97519,40.68285,"To reach Barclays Center, please call 917-618-6100 or visit barclayscenter.com and use the chat feature.",,,Parking near Barclays Center is extremely limited and all guests are strongly encouraged to use mass transit. Barclays Center does not own or operate any garages.
vvG1HZ9YN-RJDT,Portland Trail Blazers vs. Phoenix Suns,https://www.ticketmaster.com/portland-trail-blazers-vs-phoenix-suns-portland-oregon-12-19-2023/event/0F005F08E1BE6EFF,2023-12-19,Moda Center,Sports,Basketball,NBA,Group,Team,False,USD,28.0,3900.0,USD 28.0 - USD 3900.0,4,"Bags and full-length umbrellas are not allowed in the arena. Exclusions apply for medical bags, children's bags and clutches 5X8"" or smaller. Bag check is available.",East/West Garage Parking for Trail Blazers,vvG1HZ9YNtl6dk,https://www.ticketmaster.com/eastwest-garage-parking-for-trail-blazers-portland-oregon-12-19-2023/event/0F005F08E9AC70C6,Parking,Moda Center,Oregon,United States Of America,event,NBA REGULAR SEASON,97227,America/Los_Angeles,"One Center Court, Suite 100",-122.66645813,45.53118896,Box Office: (503) 797-9619 Group Sales: (503) 963-4400,Monday - Friday: 10am - 5pm Saturday and Sunday hours vary.,Tickets held at will call can be picked up on the day of the performance at the box office beginning 2 hours prior to the event. The customer must present valid form of picture identification and the credit card used for purchase.,"On-site parking at the Garden Garage, the East/West Broadway Garages, and at all times for restaurant and retail parking at the One Center Court Garage. Parking may be purchased in advance at all Ticketmaster Ticket Center locations or by Charge-By-Phone: 800-745-3000."
G5v0Z9YcKv8Bt,Phoenix Suns vs. Charlotte Hornets,https://www.ticketmaster.com/phoenix-suns-vs-charlotte-hornets-phoenix-arizona-12-29-2023/event/19005F0B53050EA9,2023-12-29,Footprint Center,Sports,Basketball,NBA,Group,Team,False,USD,96.0,4299.0,USD 96.0 - USD 4299.0,4,"Footprint Center is now a cashless environment. Please plan on using Visa, Mastercard, American Express or Discover during your visit. Don't have a credit/debit card? Convert cash into a preloaded Mastercard by visiting one of our reverse ATMs located near the Ticket Office or Section 218! When you purchase a ticket to a Footprint Center event, you can ride the Valley Metro Light Rail at no cost for four (4) hours prior to the event through the end of the transit day. With an increased focus on secure, contactless entry, mobile tickets will be required. All tickets will be delivered electronically with no exceptions, therefore will call is no longer available. All tickets are available via the Ticketmaster app or the Suns-Mercury-Footprint Center app. Standard ticket limit is six (6). Presales and first day of general on sale ticket limit is four (4). To purchase more tickets, please call 602.379.SUNS to find out about group tickets.",PARKWHIZ FOOTPRINT CENTER,G5v0Z9YyWP-aV,https://www.ticketmaster.com/parkwhiz-footprint-center-phoenix-arizona-12-29-2023/event/19005F0E7D961274,Upsell,Footprint Center,Arizona,United States Of America,event,NBA REGULAR SEASON,85004,America/Phoenix,201 East Jefferson Street,-112.071313,33.445899,Northwest side of Footprint Center in the Pavilion.(602)379-7800 Suns Game Nights call (602)379-7867,"The Footprint Center ticket office will be open at 3pm on weekday events and three (3) hours prior to event time for weekends. For any further questions or ticket inquiries, please reach out to feedback@suns.com or call the Footprint Center ticket office at (602) 379-7800.","The WILL CALL windows open two hours prior to events and are located on the Northwest side of the building in the Pavilion. WILL CALL PICK-UP: The Footprint Center requires that customers picking up WILL CALL tickets furnish the following: 1) PICTURE IDENTIFICATION THAT MATCHES THE PICK-UP NAME 2) CONFIRMATION NUMBER THAT MATCHES THE CUSTOMER ACCOUNT ALTERNATE WILL CALL PICK-UP: If another person, other than the person ordering and paying for the tickets, is picking up a WILL CALL order, the ALTERNATE PICK-UP name MUST be on the account. To get the alternate pick-up name noted on the account, the original purchaser MUST contact Ticketmaster at (1-800-745-3000), ask for customer service to verify account information and request alternate pick-up.",Adjacent parking structure at 1st and Madison. Many other parking lots and structures within a 10 minute walk of Footprint Center. Prices vary by event. Parking and Direction hotline (602)514-8472
vvG1jZ9sTtWKwe,Milwaukee Bucks vs. Phoenix Suns,https://www.ticketmaster.com/milwaukee-bucks-vs-phoenix-suns-milwaukee-wisconsin-03-17-2024/event/07005F1FE9F53C82,2024-03-17,Fiserv Forum,Sports,Basketball,NBA,Group,Team,False,USD,33.0,3930.0,USD 33.0 - USD 3930.0,4,,,,,,Fiserv Forum,Wisconsin,United States Of America,event,NBA REGULAR SEASON,53203,America/Chicago,1111 Vel R. Phillips Ave,-87.916896,43.04228,"To speak to a customer representative for the Fiserv Forum Ticket Office, call (414) 227-0511. Representatives are available Monday-Friday 9AM to 5:30PM. Alternatively, you can email at ticketing@bucks.com and a Ticket Office representative will get back to you within 1 business day. To book ADA seating for all events at Fiserv Forum, click the ADA icon on the event page on Ticketmaster.com. If you need further assistance with ADA Seating, please call Ticketmaster at 1-800-877-7575 to speak to an Accessible Seating Fan Support Specialist. For General Assistance with Ticketmaster tickets call 1-800-653-8000 to speak with Ticketmaster Customer Service","The Ticket Office is open on event days from 12:00pm (or 3 hours prior to event, whichever is earliest) until approximately 1 hour into the event, and on Saturdays from 12:00pm until 4:00pm. The Ticket Office is closed on non-event weekdays. The Ticket Office is located next to the main entrance to the arena, adjacent to the plaza (Vel R Phillips and Juneau). Any questions can be directed to our main line (414 227-0504 from 10AM-4PM.)","Orders placed through Ticketmaster have standard delivery options available, including mobile delivery, standard and UPS mail. Will Call pickup is available day of event only. Please bring valid, corresponding ID with you for collection. *Please note that Print-at-Home is not be available as a delivery option for this venue.",Advance parking at the 5th Street Parking Garage or Highland Parking Garage can be purchased during your checkout process when buying event tickets online as well as by purchasing from parking events that can be found by searching for 5th Street Parking or Highland Parking Garage on Ticketmaster.com.
G5v0Z9Yc3-8MC,Phoenix Suns vs. Miami Heat,https://www.ticketmaster.com/phoenix-suns-vs-miami-heat-phoenix-arizona-01-05-2024/event/19005F0B52850DCE,2024-01-05,Footprint Center,Sports,Basketball,NBA,Group,Team,False,USD,96.0,4300.0,USD 96.0 - USD 4300.0,4,"Footprint Center is now a cashless environment. Please plan on using Visa, Mastercard, American Express or Discover during your visit. Don't have a credit/debit card? Convert cash into a preloaded Mastercard by visiting one of our reverse ATMs located near the Ticket Office or Section 218! When you purchase a ticket to a Footprint Center event, you can ride the Valley Metro Light Rail at no cost for four (4) hours prior to the event through the end of the transit day. With an increased focus on secure, contactless entry, mobile tickets will be required. All tickets will be delivered electronically with no exceptions, therefore will call is no longer available. All tickets are available via the Ticketmaster app or the Suns-Mercury-Footprint Center app. Standard ticket limit is six (6). Presales and first day of general on sale ticket limit is four (4). To purchase more tickets, please call 602.379.SUNS to find out about group tickets.",PARKWHIZ FOOTPRINT CENTER,G5v0Z9YB2a-0J,https://www.ticketmaster.com/parkwhiz-footprint-center-phoenix-arizona-01-05-2024/event/19005F0E8F261926,Upsell,Footprint Center,Arizona,United States Of America,event,NBA REGULAR SEASON,85004,America/Phoenix,201 East Jefferson Street,-112.071313,33.445899,Northwest side of Footprint Center in the Pavilion.(602)379-7800 Suns Game Nights call (602)379-7867,"The Footprint Center ticket office will be open at 3pm on weekday events and three (3) hours prior to event time for weekends. For any further questions or ticket inquiries, please reach out to feedback@suns.com or call the Footprint Center ticket office at (602) 379-7800.","The WILL CALL windows open two hours prior to events and are located on the Northwest side of the building in the Pavilion. WILL CALL PICK-UP: The Footprint Center requires that customers picking up WILL CALL tickets furnish the following: 1) PICTURE IDENTIFICATION THAT MATCHES THE PICK-UP NAME 2) CONFIRMATION NUMBER THAT MATCHES THE CUSTOMER ACCOUNT ALTERNATE WILL CALL PICK-UP: If another person, other than the person ordering and paying for the tickets, is picking up a WILL CALL order, the ALTERNATE PICK-UP name MUST be on the account. To get the alternate pick-up name noted on the account, the original purchaser MUST contact Ticketmaster at (1-800-745-3000), ask for customer service to verify account information and request alternate pick-up.",Adjacent parking structure at 1st and Madison. Many other parking lots and structures within a 10 minute walk of Footprint Center. Prices vary by event. Parking and Direction hotline (602)514-8472
vvG1HZ9YN-SUH3,Portland Trail Blazers vs. Phoenix Suns,https://www.ticketmaster.com/portland-trail-blazers-vs-phoenix-suns-portland-oregon-01-14-2024/event/0F005F08E1CF6F12,2024-01-14,Moda Center,Sports,Basketball,NBA,Group,Team,False,USD,37.0,5100.0,USD 37.0 - USD 5100.0,4,"Bags and full-length umbrellas are not allowed in the arena. Exclusions apply for medical bags, children's bags and clutches 5X8"" or smaller. Bag check is available.",East/West Garage Parking for Trail Blazers,vvG1HZ9YNtm9d3,https://www.ticketmaster.com/eastwest-garage-parking-for-trail-blazers-portland-oregon-01-14-2024/event/0F005F08E9B970D2,Parking,Moda Center,Oregon,United States Of America,event,NBA REGULAR SEASON,97227,America/Los_Angeles,"One Center Court, Suite 100",-122.66645813,45.53118896,Box Office: (503) 797-9619 Group Sales: (503) 963-4400,Monday - Friday: 10am - 5pm Saturday and Sunday hours vary.,Tickets held at will call can be picked up on the day of the performance at the box office beginning 2 hours prior to the event. The customer must present valid form of picture identification and the credit card used for purchase.,"On-site parking at the Garden Garage, the East/West Broadway Garages, and at all times for restaurant and retail parking at the One Center Court Garage. Parking may be purchased in advance at all Ticketmaster Ticket Center locations or by Charge-By-Phone: 800-745-3000."
G5v0Z9YcKe8Bi,Phoenix Suns vs. Orlando Magic,https://www.ticketmaster.com/phoenix-suns-vs-orlando-magic-phoenix-arizona-12-31-2023/event/19005F0B53090EAC,2023-12-31,Footprint Center,Sports,Basketball,NBA,Group,Team,False,USD,48.0,3870.0,USD 48.0 - USD 3870.0,4,"Footprint Center is now a cashless environment. Please plan on using Visa, Mastercard, American Express or Discover during your visit. Don't have a credit/debit card? Convert cash into a preloaded Mastercard by visiting one of our reverse ATMs located near the Ticket Office or Section 218! When you purchase a ticket to a Footprint Center event, you can ride the Valley Metro Light Rail at no cost for four (4) hours prior to the event through the end of the transit day. With an increased focus on secure, contactless entry, mobile tickets will be required. All tickets will be delivered electronically with no exceptions, therefore will call is no longer available. All tickets are available via the Ticketmaster app or the Suns-Mercury-Footprint Center app. Standard ticket limit is six (6). Presales and first day of general on sale ticket limit is four (4). To purchase more tickets, please call 602.379.SUNS to find out about group tickets.",PARKWHIZ FOOTPRINT CENTER,G5v0Z9YyWdvab,https://www.ticketmaster.com/parkwhiz-footprint-center-phoenix-arizona-12-31-2023/event/19005F0E7D0C1258,Upsell,Footprint Center,Arizona,United States Of America,event,NBA REGULAR SEASON,85004,America/Phoenix,201 East Jefferson Street,-112.071313,33.445899,Northwest side of Footprint Center in the Pavilion.(602)379-7800 Suns Game Nights call (602)379-7867,"The Footprint Center ticket office will be open at 3pm on weekday events and three (3) hours prior to event time for weekends. For any further questions or ticket inquiries, please reach out to feedback@suns.com or call the Footprint Center ticket office at (602) 379-7800.","The WILL CALL windows open two hours prior to events and are located on the Northwest side of the building in the Pavilion. WILL CALL PICK-UP: The Footprint Center requires that customers picking up WILL CALL tickets furnish the following: 1) PICTURE IDENTIFICATION THAT MATCHES THE PICK-UP NAME 2) CONFIRMATION NUMBER THAT MATCHES THE CUSTOMER ACCOUNT ALTERNATE WILL CALL PICK-UP: If another person, other than the person ordering and paying for the tickets, is picking up a WILL CALL order, the ALTERNATE PICK-UP name MUST be on the account. To get the alternate pick-up name noted on the account, the original purchaser MUST contact Ticketmaster at (1-800-745-3000), ask for customer service to verify account information and request alternate pick-up.",Adjacent parking structure at 1st and Madison. Many other parking lots and structures within a 10 minute walk of Footprint Center. Prices vary by event. Parking and Direction hotline (602)514-8472
G5v0Z9Yc3P8Mr,Phoenix Suns vs. Milwaukee Bucks,https://www.ticketmaster.com/phoenix-suns-vs-milwaukee-bucks-phoenix-arizona-02-06-2024/event/19005F0B52950DDE,2024-02-06,Footprint Center,Sports,Basketball,NBA,Group,Team,False,USD,114.0,4300.0,USD 114.0 - USD 4300.0,4,"Footprint Center is now a cashless environment. Please plan on using Visa, Mastercard, American Express or Discover during your visit. Don't have a credit/debit card? Convert cash into a preloaded Mastercard by visiting one of our reverse ATMs located near the Ticket Office or Section 218! When you purchase a ticket to a Footprint Center event, you can ride the Valley Metro Light Rail at no cost for four (4) hours prior to the event through the end of the transit day. With an increased focus on secure, contactless entry, mobile tickets will be required. All tickets will be delivered electronically with no exceptions, therefore will call is no longer available. All tickets are available via the Ticketmaster app or the Suns-Mercury-Footprint Center app. Standard ticket limit is six (6). Presales and first day of general on sale ticket limit is four (4). To purchase more tickets, please call 602.379.SUNS to find out about group tickets.",PARKWHIZ FOOTPRINT CENTER,G5v0Z9YB2asPa,https://www.ticketmaster.com/parkwhiz-footprint-center-phoenix-arizona-02-06-2024/event/19005F0E8F271949,Upsell,Footprint Center,Arizona,United States Of America,event,NBA REGULAR SEASON,85004,America/Phoenix,201 East Jefferson Street,-112.071313,33.445899,Northwest side of Footprint Center in the Pavilion.(602)379-7800 Suns Game Nights call (602)379-7867,"The Footprint Center ticket office will be open at 3pm on weekday events and three (3) hours prior to event time for weekends. For any further questions or ticket inquiries, please reach out to feedback@suns.com or call the Footprint Center ticket office at (602) 379-7800.","The WILL CALL windows open two hours prior to events and are located on the Northwest side of the building in the Pavilion. WILL CALL PICK-UP: The Footprint Center requires that customers picking up WILL CALL tickets furnish the following: 1) PICTURE IDENTIFICATION THAT MATCHES THE PICK-UP NAME 2) CONFIRMATION NUMBER THAT MATCHES THE CUSTOMER ACCOUNT ALTERNATE WILL CALL PICK-UP: If another person, other than the person ordering and paying for the tickets, is picking up a WILL CALL order, the ALTERNATE PICK-UP name MUST be on the account. To get the alternate pick-up name noted on the account, the original purchaser MUST contact Ticketmaster at (1-800-745-3000), ask for customer service to verify account information and request alternate pick-up.",Adjacent parking structure at 1st and Madison. Many other parking lots and structures within a 10 minute walk of Footprint Center. Prices vary by event. Parking and Direction hotline (602)514-8472
